"Time","Mob BP1"
2022-02-17 02:00:03,43.3
2022-02-17 02:30:03,43.2
2022-02-17 03:00:03,43.5
2022-02-17 03:30:03,43.4
2022-02-17 04:00:03,43.7
2022-02-17 04:30:03,44.1
2022-02-17 05:00:03,43.0
2022-02-17 05:30:03,44.4
2022-02-17 06:00:03,35.6
2022-02-17 06:10:03,41.5
2022-02-17 06:30:03,43.3
2022-02-17 07:00:03,44.4
2022-02-17 07:30:03,43.8
2022-02-17 08:00:03,46.3
2022-02-17 08:30:03,47.8
2022-02-17 09:00:03,45.8
2022-02-17 09:10:03,55.0
2022-02-17 09:20:03,46.5
2022-02-17 09:25:03,37.3
2022-02-17 09:30:03,28.6
2022-02-17 10:00:03,25.6
2022-02-17 10:30:03,33.8
2022-02-17 10:35:03,43.4
2022-02-17 10:50:03,36.3
2022-02-17 11:00:03,32.4
2022-02-17 11:30:03,29.0
2022-02-17 12:00:03,29.2
2022-02-17 12:05:03,34.3
2022-02-17 12:25:03,41.6
2022-02-17 12:30:03,40.2
2022-02-17 12:40:03,34.6
2022-02-17 13:05:03,67.2
2022-02-17 13:20:03,73.0
2022-02-17 13:30:03,83.2
2022-02-17 13:40:03,75.1
2022-02-17 14:00:03,69.9
2022-02-17 14:30:03,70.7
2022-02-17 15:00:03,68.4
2022-02-17 15:30:03,68.0
2022-02-17 15:45:03,63.0
2022-02-17 16:00:03,62.2
2022-02-17 16:30:03,59.3
2022-02-17 17:00:03,56.8
2022-02-17 17:30:03,56.2
2022-02-17 18:00:03,55.9
2022-02-17 18:30:03,54.1
2022-02-17 19:00:03,53.3
2022-02-17 19:30:03,53.0
2022-02-17 20:00:03,52.2
2022-02-17 20:30:03,52.0
2022-02-17 21:00:03,51.7
2022-02-17 21:30:03,51.9
2022-02-17 22:00:03,50.8
2022-02-17 22:30:03,49.6
2022-02-17 23:00:03,49.4
2022-02-17 23:30:03,48.8
2022-02-18 00:00:03,48.4
2022-02-18 00:30:03,48.1
2022-02-18 01:00:03,48.0
2022-02-18 01:30:03,50.6
2022-02-18 02:00:03,49.6
2022-02-18 02:30:03,49.4
2022-02-18 03:00:03,49.3
2022-02-18 03:30:03,48.8
2022-02-18 04:00:03,48.6
2022-02-18 04:30:03,48.9
2022-02-18 05:30:03,48.5
2022-02-18 06:00:03,48.2
2022-02-18 06:30:03,48.4
2022-02-18 07:00:03,48.5
2022-02-18 07:30:03,48.2
2022-02-18 07:55:03,58.4
2022-02-18 08:00:03,67.7
2022-02-18 08:25:03,57.8
2022-02-18 08:30:03,48.6
2022-02-18 09:00:03,39.1
2022-02-18 09:05:03,46.4
2022-02-18 09:25:03,62.2
2022-02-18 09:30:03,46.0
2022-02-18 09:35:03,35.9
2022-02-18 09:40:03,42.1
2022-02-18 10:00:03,41.8
2022-02-18 10:30:03,40.5
2022-02-18 11:00:03,41.9
2022-02-18 11:25:03,36.3
2022-02-18 11:30:03,44.3
2022-02-18 12:00:03,44.0
2022-02-18 12:30:03,44.8
2022-02-18 13:00:03,45.7
2022-02-18 13:30:03,46.6
2022-02-18 14:00:03,46.8
2022-02-18 14:30:03,49.0
2022-02-18 15:00:03,45.7
2022-02-18 15:15:03,50.8
2022-02-18 15:30:03,53.7
2022-02-18 16:00:03,53.6
2022-02-18 16:30:03,54.8
2022-02-18 17:00:03,55.7
2022-02-18 17:30:03,55.3
2022-02-18 18:00:03,54.9
2022-02-18 18:30:03,55.0
2022-02-18 19:00:03,54.7
2022-02-18 19:30:03,54.4
2022-02-18 20:00:03,54.1
2022-02-18 20:30:03,53.8
2022-02-18 21:00:03,53.9
2022-02-18 21:30:03,54.4
2022-02-18 22:00:03,50.8
2022-02-18 22:10:03,45.3
