"Time","Mob BP1"
2022-02-27 22:00:03,0.0131
2022-02-27 22:30:03,0.0141
2022-02-27 23:00:03,0.0138
2022-02-27 23:30:03,0.0147
2022-02-27 23:55:03,0.190
2022-02-28 00:00:03,0.974
2022-02-28 00:10:03,1.23
2022-02-28 00:30:03,1.09
2022-02-28 01:00:03,0.895
2022-02-28 01:30:03,0.754
2022-02-28 02:00:03,0.647
2022-02-28 02:30:03,0.572
2022-02-28 03:30:03,0.472
2022-02-28 04:00:03,0.435
2022-02-28 04:30:03,0.410
2022-02-28 05:00:03,0.395
2022-02-28 05:30:03,0.370
2022-02-28 06:00:03,0.344
2022-02-28 06:30:03,0.326
2022-02-28 07:30:03,0.299
2022-02-28 08:00:03,0.295
2022-02-28 08:30:03,0.289
2022-02-28 09:00:03,0.293
2022-02-28 09:30:03,0.297
2022-02-28 10:00:03,0.271
2022-02-28 10:30:03,0.301
2022-02-28 11:00:03,0.297
2022-02-28 11:30:03,0.299
2022-02-28 12:00:03,0.300
2022-02-28 12:30:03,0.289
2022-02-28 13:00:03,0.323
2022-02-28 13:30:03,0.324
2022-02-28 14:00:03,0.328
2022-02-28 14:30:03,0.316
2022-02-28 15:00:03,0.315
2022-02-28 15:30:03,0.299
2022-02-28 16:00:03,0.298
2022-02-28 16:30:03,0.292
2022-02-28 17:00:03,0.287
2022-02-28 17:30:03,0.271
2022-02-28 18:00:03,0.273
2022-02-28 18:30:03,0.278
2022-02-28 19:00:03,0.264
2022-02-28 19:30:03,0.262
2022-02-28 20:00:03,0.266
2022-02-28 20:30:03,0.258
2022-02-28 21:00:03,0.253
2022-02-28 21:30:03,0.252
2022-02-28 22:00:03,0.250
2022-02-28 22:30:03,0.255
2022-02-28 23:00:03,0.251
2022-02-28 23:30:03,0.255
2022-03-01 00:00:03,0.251
2022-03-01 00:30:03,0.248
2022-03-01 01:00:03,0.241
2022-03-01 01:30:03,0.250
2022-03-01 02:00:03,0.241
2022-03-01 02:30:03,0.243
2022-03-01 03:00:03,0.233
2022-03-01 03:30:03,0.230
2022-03-01 04:00:03,0.233
2022-03-01 04:30:03,0.230
2022-03-01 05:00:03,0.234
2022-03-01 05:30:03,0.290
2022-03-01 05:55:03,0.454
2022-03-01 06:00:03,0.524
2022-03-01 06:15:03,0.792
2022-03-01 06:25:03,1.10
2022-03-01 06:30:03,1.39
2022-03-01 06:35:03,1.78
2022-03-01 06:40:03,2.20
2022-03-01 06:45:03,2.71
2022-03-01 06:50:03,3.26
2022-03-01 06:55:03,3.81
2022-03-01 07:00:03,4.24
2022-03-01 07:15:03,4.92
2022-03-01 07:30:03,4.89
2022-03-01 07:40:03,4.09
2022-03-01 07:50:03,3.15
2022-03-01 07:55:03,2.69
2022-03-01 08:00:03,1.32
2022-03-01 08:05:03,0.740
2022-03-01 08:10:03,0.310
2022-03-01 08:15:03,0.199
2022-03-01 08:30:03,0.193
2022-03-01 09:00:03,0.217
2022-03-01 09:25:03,0.887
2022-03-01 09:30:03,0.321
2022-03-01 10:00:03,0.229
2022-03-01 10:05:03,0.117
2022-03-01 10:10:03,0.237
2022-03-01 10:30:03,0.255
2022-03-01 11:00:03,0.251
2022-03-01 11:15:03,0.694
2022-03-01 11:20:03,0.384
2022-03-01 11:30:03,0.269
2022-03-01 15:20:03,3.11
2022-03-01 15:25:03,1.55
2022-03-01 15:30:03,1.08
2022-03-01 16:00:03,1.00
2022-03-01 16:30:03,1.02
2022-03-01 17:00:03,1.02
2022-03-01 17:30:03,0.999
2022-03-01 18:00:03,0.993
2022-03-01 18:30:03,1.01
2022-03-01 19:00:03,0.977
2022-03-01 19:30:03,0.989
2022-03-01 20:00:03,0.989
2022-03-01 20:30:03,1.01
2022-03-01 21:00:03,0.981
2022-03-01 21:30:03,0.989
2022-03-01 22:00:03,0.960
2022-03-01 22:30:03,1.00
2022-03-01 23:00:03,0.942
2022-03-01 23:30:03,1.02
2022-03-02 00:00:03,1.18
2022-03-02 00:30:03,1.37
2022-03-02 01:00:03,1.65
2022-03-02 01:30:03,1.95
2022-03-02 02:00:03,2.28
2022-03-02 02:30:03,2.56
2022-03-02 03:00:03,2.52
2022-03-02 03:30:03,2.56
2022-03-02 04:00:03,2.61
2022-03-02 04:30:03,2.71
2022-03-02 05:00:03,2.78
2022-03-02 05:30:03,2.71
2022-03-02 06:00:03,2.50
2022-03-02 06:30:03,2.43
2022-03-02 07:00:03,2.19
2022-03-02 07:30:03,2.26
2022-03-02 08:00:03,2.27
2022-03-02 08:30:03,2.22
2022-03-02 09:00:03,2.35
2022-03-02 09:30:03,2.23
2022-03-02 10:00:03,2.25
2022-03-02 10:30:03,2.24
2022-03-02 11:00:03,2.21
2022-03-02 11:10:03,1.71
2022-03-02 11:20:03,1.30
2022-03-02 11:30:03,1.07
2022-03-02 12:00:03,1.06
2022-03-02 12:30:03,1.08
2022-03-02 13:00:03,1.11
2022-03-02 13:30:03,1.11
2022-03-02 14:00:03,1.15
2022-03-02 14:30:03,1.10
2022-03-02 15:00:03,1.10
2022-03-02 15:30:03,1.11
2022-03-02 16:00:03,1.14
2022-03-02 16:30:03,1.11
2022-03-02 17:00:03,1.11
2022-03-02 17:30:03,1.06
2022-03-02 18:00:03,1.05
2022-03-02 18:30:03,1.08
2022-03-02 19:00:03,1.06
2022-03-02 19:30:03,1.06
2022-03-02 20:00:03,1.04
2022-03-02 20:30:03,1.05
2022-03-02 21:00:03,1.03
2022-03-02 21:30:03,1.03
2022-03-02 22:00:03,1.03
2022-03-02 22:30:03,1.04
2022-03-02 23:00:03,1.02
2022-03-02 23:30:03,1.01
2022-03-03 00:00:03,0.967
2022-03-03 00:30:03,0.898
2022-03-03 00:45:03,1.23
2022-03-03 01:00:03,1.63
2022-03-03 01:20:03,2.01
2022-03-03 01:30:03,2.18
2022-03-03 02:00:03,2.40
2022-03-03 02:30:03,2.45
2022-03-03 03:00:03,2.49
2022-03-03 03:30:03,2.53

